return_id,order_id,user_id,sku,return_reason,return_date
3aa17fb2-412a-471a-94d7-277a188fb57a,b411adce-7339-4c2b-a273-66b45f4a4f67,1f49f917-acba-4868-b2e9-97de8d2a7a59,SKU-00540,too small,2024-09-11
81ce1872-e475-4dbd-9429-17c9f0d894fc,c14bfaee-1059-449e-81c7-873e00c5c0d7,c96856e0-5f55-4517-92b3-3a40b0e0b995,SKU-00478,not needed,2025-07-07
5544c663-d2dd-4170-ace2-92db54e76021,cc2de7a8-0f6b-44e1-9959-00d3c45207dd,fe0ddfee-a7a9-4d07-ae8d-08f57372e7d6,SKU-00259,changed mind,2025-03-09
e3b2356b-3e8d-4999-9725-f02917fdb7d4,b2242962-1a30-45d5-a2cc-3506befa4614,d6fd6f7a-23a9-4491-a3b7-f5647939e642,SKU-00940,delayed,2023-01-16
e13d18d5-19da-460d-9375-a6531e781bcb,e681c92b-9f12-426f-b3e9-d7a3f9748180,34d579fb-604b-48c5-9926-d8d59c26b894,SKU-00666,too small,2024-10-17
ab42cd91-5550-418d-bddf-c52c8293eff7,860e6da1-53d0-4a6f-bec0-659d2debf8ad,fe8f4326-fa31-4701-9ee2-df379c16095b,SKU-00207,didn't work,2025-03-08
ac4ff231-3da7-4beb-898f-29577e32216e,04f35459-7bfe-4897-b085-fecdff0cd561,375b765c-d046-4987-b649-737d36bee5a1,SKU-00392,,2025-07-09
e2ebd05d-4ae3-4754-9a18-48d8d4a225d3,1af3eba9-b135-4616-af4e-4b52d14ce467,58f5de5b-daf7-46e8-b840-fa57f972aff9,SKU-00022,too small,2025-04-25
72c0b9ab-bcac-4bf2-8005-09cb70f080bb,c164cc8a-55e4-427e-8dfa-979a9ac3de0b,9c404fca-142e-4693-90b9-256cbaabfd20,SKU-00957,wrong size,2024-10-03
b2e05738-56ed-40ca-ad3c-233d6e7ea263,c810a6e2-0961-459b-8598-6fa57664bc46,c24e3965-8c89-4231-893d-0fc94fac9366,SKU-00169,not needed,2023-05-20
716dee49-cf28-43e8-ab94-e5f08aa2c4c7,307c90a4-7030-491f-8be7-fd5eedfc0210,cbdf6077-a5f8-4716-9d1b-c108796115bb,SKU-00412,wrong size,2025-05-08
7ce89de4-d993-4f52-bc61-ecfe869e3440,8dd151cf-ba0c-49b3-a5cd-629ca46b2217,d9706d2d-9062-46c3-a3aa-3f3828128299,SKU-00283,wrong size,2024-10-07
9b62330f-9f45-4a75-984e-971950989155,c2d53587-cab7-4452-b816-09fa34189d7a,bad47177-778d-47b8-9ef4-bb375c286bd1,SKU-00698,changed mind,2021-06-22
b9a07b13-fdfc-41ef-b3b5-2575676cac06,098e73f5-a73f-4c3c-afb2-d56ef46c593a,e317b2ef-80c6-4736-91df-dd35d195a9e9,SKU-00455,wrong size,2025-05-27
e7c82dbf-18f4-49cb-83ec-770f166fe927,6f743c65-2f49-4df8-a5b4-7b8e9502b7d1,e8c9f5fa-55ac-4dd2-a427-bc60d103cacf,SKU-00580,wrong size,2021-11-12
673994d4-8a0c-4a48-8d3a-b772061f9252,0ae7cb37-00d4-45dd-b50c-a4bbb6dfe53f,692dd329-bd14-42e8-a761-fb9fd1e12090,SKU-00935,wrong size,2023-09-30
6bdc5ab6-766e-4f50-b3bd-1f238cc667c0,af1ab4f2-2664-49dd-ad35-305e28fd339d,d559db44-3969-49d3-8ca5-0be14bc8c51b,SKU-00596,too small,2023-08-12
09aea966-4cc1-46ff-b6a5-0399b9087af3,7f7a3c9e-68c5-4045-a083-bbf85247e8d9,57d7ce9d-0df4-49df-a86b-0482223c6385,SKU-00978,changed mind,2025-07-21
3e0e6d1e-54ea-4dec-a293-275af9406e7d,d78c0736-73a4-4607-80fe-910f5492fb78,1f234cf3-3f1f-403d-8edb-5b4939c57391,SKU-00374,wrong size,2022-03-31
886dd0ae-7dff-4248-981b-39ad2edc6eaf,160cb872-0fb0-4537-8f5a-96c8cd098e2f,58ebac3a-e001-4d55-8408-54322346eb63,SKU-00145,no reason,2025-04-19
dc291839-31b9-4dea-b959-9c37661c9cf2,c413a615-c851-4c32-9238-b1cbbf62abcd,26b686c3-3210-4c41-ab58-604727567abc,SKU-00648,wrong size,2024-05-23
13c05aab-9dd2-4f93-9e0c-172fc96dd83d,b395c3db-c941-4a3a-88a2-4c281b5961cc,9cfd1a9b-1b56-45ae-bd91-4f279b2eea27,SKU-00696,wrong size,2025-03-22
cd75812f-c1f5-493e-b24c-9ed50bdc3c8b,bf085519-bfe3-45f9-b553-a717df62d218,af919ceb-95cc-4b6e-9612-5e3288d4b7c3,SKU-00789, hate it,2024-04-09
0f2fae00-0408-4c3e-a2ef-cfa1ff8374ed,c7db5974-6df9-4515-a7ee-74ababc3b955,0d405a85-e90c-495d-889b-bc0228a12eec,SKU-00584,too small,2023-08-03
ce2d2a7c-7f6f-46ea-be4f-f783aebf166c,8c652001-21f0-43c1-a1aa-aaba65017764,3c442029-e17d-4701-b943-5b8b52524622,SKU-00813,wrong size,2024-06-05
424e0a89-0fd6-4acd-8725-b7f2e279e266,36bce6f7-67a9-454b-a323-4bf0b12ea288,f33dc02f-f6ed-41d4-8fd5-211f8cfd4b0b,SKU-00697,no reason,2025-06-29
b5f881e8-cd26-487d-9372-518b020bf891,efe1349f-62b3-4781-b3f5-4fd9733bfae3,8df32de5-f4c7-4407-bc97-a66ecda6bf97,SKU-00305,delayed,2024-04-19
e7d3d6d7-7348-4bae-99a1-1e045b81eec0,2c6b2779-27da-49cc-949d-3bf3c9ec22f0,ee69c69d-180a-428f-8e40-c6dbb9860704,SKU-00462,delayed,2023-01-12
60563456-50d6-467b-8a8f-b1e4aa468aae,fa893832-1c6e-476a-a2fc-8036dd63184b,a5bf6357-1b4d-4c88-9210-4c7b2e8fa4c6,SKU-00534,didn't match,2022-05-19
13cb74b3-e48b-4053-884a-9aadb8e973ea,8d164d9e-d314-4a0d-b4e2-5b57c35f0fe9,bdfc13d3-1cc9-42ef-9388-d4f645345e5c,SKU-00774,not needed,2025-06-07
ceaf4fc7-68f0-4aca-a671-9a91bbdcdd0e,d729fe48-dd9d-4f93-96ad-4b9a1618da66,4a776ea8-8abe-4968-80cc-b5c33ec25676,SKU-00548,changed mind,2024-04-09
1c262b67-36ef-4f11-b4a2-ccc78d524e0f,f2f51e6c-d5f7-40b6-ae40-42ea293e1916,fcd48297-b27a-4170-80ef-f427422e3633,SKU-00367,wrong size,2024-07-27
779046c8-38eb-4798-aaf4-de6666af2399,98964271-6dd3-4838-8d48-758dbe5e616b,6a865d04-07b7-4c9b-bf0b-5cea2cbad6b4,SKU-00896,too small,2024-09-18
2706cdd0-a8cd-4ab8-b791-ef52218faf7c,a4a0524a-0906-491e-92b4-5dda599cc232,c0943c86-d65b-4d58-884f-27b71195f487,SKU-00074,not needed,2025-08-03
11f718c1-e0ba-4ca0-b1d8-5526ec7fcb51,5f0c69e6-19c9-4bcc-b462-dcbe8d64189e,1d5a4cfa-ffa6-4086-9255-adf3353551be,SKU-00245,didn't match,2023-09-02
b7e0ba82-eda4-4e04-b579-2c5b0c2e85b3,1902ddfa-9189-4779-a057-ced9dbc13aa9,dddc3eed-3f7e-44a4-8528-fb56f4705ea1,SKU-00608,wrong item,2025-05-03
36f7d74c-a7e2-4849-ae98-7fbc43171f97,c496a001-3598-41f8-81e9-6b44e12f01c1,2449a03c-c122-421a-9443-43e233695b91,SKU-00203,changed mind,2025-04-10
52461369-1349-4e29-b160-e511807d824d,aaf0603c-30eb-4ec2-a531-ea28b7329402,6fbaa53d-6e87-4adb-9cf7-8a752f63ebbe,SKU-00798,wrong size,2022-04-25
e81135a7-913f-42e5-9bed-9cf50069b059,3c7cdab9-8b66-419c-8eba-64d93d9cba50,661f8e32-78f2-4563-9c38-24e0a45c1cd2,SKU-00136,delayed,2025-04-02
dcd5a95e-028f-4aa4-862d-bfd83e5782eb,e7f12eaa-704f-4545-bd87-6d997ed06c26,0fd73018-97c8-4cdb-9d0d-21bce148154f,SKU-00611,changed mind,2024-09-19
ffa3c185-c3d6-4ac1-8d72-c7e39e3673c2,705e3bcd-a0f2-48d8-b7b5-65297619b456,7ce5e106-8efa-44e2-81af-43a1edbcf738,SKU-00293,delayed,2022-02-27
e245500b-2cee-4ff7-a173-5a948c802987,7b788236-b233-4787-8f71-f9bf6d4c6e75,d11e291d-82b7-435e-8b9b-11a71c5ae429,SKU-00450,wrong size,2025-07-07
fed45c89-01b3-4222-afd8-0138539f0de2,d5f0359d-866c-46da-8466-2a566d2a546c,ccf75ded-329b-41c4-8df1-a8cd51612329,SKU-00597,delayed,2025-07-05
bef0b599-c50d-44e7-9272-dfa41f7892c8,7809a90b-052a-4826-9cb5-081495d7359a,c1ec56aa-db18-47d4-8034-79ad571bc5c3,SKU-00124,not needed,2025-04-30
f260d21f-ed70-41c3-99c1-5ae946e80b12,e32cb2b3-700d-43ef-9b3c-acf1ef9879bf,69bda744-04df-4b8e-b207-d7dcfcfca021,SKU-00390,not needed,2022-05-25
5a9015b0-aef5-4bc6-aff7-fcca9d079a28,f85c2b88-1a16-4a53-8777-cb1729c8e89b,1d952beb-9ff6-444d-82e8-173eaa098372,SKU-00813,wrong size,2023-04-24
805063b5-4406-4db6-bc49-86b5857fd0c4,679599c4-2cb9-43bd-b6b1-736c188001d1,5936f9aa-322b-4f31-a59a-759b52bab472,SKU-00726,IDK,2025-06-29
5ef033e8-ef32-4170-86a3-918585ae8e39,40db82a7-930f-42eb-890b-d2266f12540e,70a16f97-89c7-4b11-a852-4b57a41fb4e1,SKU-00198,wrong size,2023-05-26
9261b71e-b1c7-429c-a0f4-9e907bf8d261,ae6155fe-f5ca-4e30-b14d-0ee4d4c44c32,e51d686c-f045-4836-bb01-c01d46b95f76,SKU-00431,wrong size,2024-12-08
31f95ca8-19dd-4970-96ea-8f49b0c2efe8,bffc1a8c-2576-41cc-9cf3-c386e4515e7d,9cfd1a9b-1b56-45ae-bd91-4f279b2eea27,SKU-00109,didn't match,2023-11-09
a594b229-d3d1-40f6-975b-4ba0210575f3,dd141a53-81a0-4408-aa97-a63dfe649b7a,272eb181-3171-45ab-885e-93d6c12b97e8,SKU-00693,wrong size,2023-01-17
4a3ced52-7aec-4cb3-9f2b-7a81e0748bd7,7b1f53da-6517-445b-b727-c3df410e30a1,3b9971f9-fe0a-4e11-8479-6f80b4638776,SKU-00786,not needed,2025-06-18
27e1306e-7081-4181-87cf-62a4249d26ec,b8cd3e3d-a760-4f61-aad2-8210e013ee96,89ab2a71-d8fc-45b2-ab29-81d75618dada,SKU-00336,delayed,2023-05-11
8cdded30-4e8a-4bf7-9312-4cfd2bfd4e75,abbeb3cf-1b69-4042-a522-b56502ac633b,aac133b5-ff70-4df8-9b8c-3e7e0eedf981,SKU-00086,wrong size,2024-09-11
66d6cfcd-5747-482f-9905-87c70b409c34,45b86c23-a981-48f1-a535-752e9edc0092,b404c724-1cee-450c-b28e-cf96138776c0,SKU-00616,wrong size,2023-09-25
b4c8b052-e6e3-4fe8-af71-a93a464060a2,ef38629e-a35a-4af7-aaf7-77f223a21e68,dddc3eed-3f7e-44a4-8528-fb56f4705ea1,SKU-00539,didn't work,2024-08-14
713b1352-89e3-46cb-9490-49363095c71c,ecdec0de-f742-4ec0-9282-28c85bc71f7b,93f7ee41-8ead-49e7-9add-4e1d357603f0,SKU-00491, hate it,2022-03-11
4b2a8efd-ce61-4ab4-976b-3f5d096b0c9d,edefa96c-33c1-430d-9c04-2602d4bd7f29,7046575c-8d92-4ce1-b58a-e46102c5e679,SKU-00880,wrong size,2024-08-04
99ddb187-d202-4c24-a911-447cdd76fe69,fdfa0899-f383-43ef-86e7-f64da79095a1,620220d9-d7fd-4ff7-b413-e3ba9033f793,SKU-00046,too small,2025-05-27
52b01184-fa95-4c8c-b85c-94e5fc5b3a8c,728d322c-c8b2-408c-9886-3a73179729ec,d38ae152-664c-4297-814b-3d5dd95c66f7,SKU-00526,wrong size,2022-11-03
2df5cfe7-06c5-42e8-96ec-683d9c12e52a,d3a992d3-7b37-4f8f-875c-5b524569994f,1569874a-2aff-468a-a0d4-34c5e91609bc,SKU-00287,didn't match,2022-09-16
e9eadacb-66e6-49da-91c2-4fb2d45f79e9,fc4e656f-8f67-4ba1-b430-33954d554be9,3955acb5-86f3-4241-b410-cc8c7f845b70,SKU-00442,wrong size,2024-08-09
99c4a241-6e6d-43a6-9583-c01bb93f8eba,8c217f80-0cd6-426f-9684-0e13c5f271e7,401a0495-0658-4c64-a47c-404260835e6e,SKU-00983,delayed,2024-12-31
998c612e-d8a9-4ce4-bdfa-06279c8a5e1b,e3b75941-432c-468b-b9e2-7a2229cfa3bd,f8714cd9-70eb-4b8f-b46b-00c063b1220f,SKU-00740,wrong size,2025-03-09
6e298c96-a0aa-46b4-8189-5b470f45371c,bcc7f9f9-29b1-4f91-98d4-65d52febc825,29e60014-461a-4541-b1cf-51849f72142d,SKU-00855,didn't match,2024-06-06
ccfefcc1-c00c-4bf2-8ce7-1eb81d378ec0,ce001242-9166-4dcf-b2ee-a3fc80e19ec3,c7cbe28e-d4de-4783-a580-d90e61dace65,SKU-00113,changed mind,2024-11-24
1344ade5-8567-4a3e-bb47-7de782af3f2f,dabf3cc0-ea62-47ae-a99a-644660191d86,3f3a028b-640d-4b68-9317-ef4ac371795f,SKU-00125,didn't match,2023-10-23
404ac052-f84e-4662-909f-059f5722fbbf,4c132fa7-b319-4c7a-91a6-645af7582473,f10f157c-416d-446f-902b-cf693cb6cc80,SKU-00059,too small,2023-10-01
d2b5477e-1c91-4fb2-9213-9b13906a401b,9245ba96-8390-4cbe-800c-13e843d2dc03,13c5e18e-75cd-4249-afcc-30a2847f40bd,SKU-00136,delayed,2022-08-09
4bc252a5-adf2-4916-a7bc-93f0d3021dd1,a58fb271-3985-465b-81e2-da3bd309b50f,038edbad-377d-4555-9666-465953ac5f07,SKU-00344,too small,2024-08-10
c892ca00-3fb5-4d7c-86a1-2b4d5bedda06,b0626c53-9b21-4394-9c3e-2b104d8d44d0,271d9446-343d-4b66-9985-f9b8b4313a80,SKU-00822,delayed,2024-04-18
f86e57c7-ace3-488f-957e-622fcaed693a,1c9a2b1c-392e-46a6-a238-64b8afc28496,eeb1cee5-793e-4ffe-9db0-ebe9d3f2b78c,SKU-00236,not needed,2024-08-24
e7b4b307-9ef6-4fdf-bfae-90e662a0478e,5c18c46f-e658-4b2e-b004-faeb7c659a83,dbf19f61-0983-42bb-a0c6-524ba9062257,SKU-00506,,2025-01-06
659a2085-4db5-4f20-94d9-3b8ef01b38d5,167144cd-0f23-40af-a60c-badc7276084f,29a78f33-4008-4be1-8c4c-81a7ce8e840c,SKU-00712,didn't match,2023-09-12
3711b1cc-5ffb-42f8-83f8-8b9daf66269f,7133965f-7513-4a74-829c-aa791e0ad0dc,8857473e-1684-4792-ae80-a135f792a346,SKU-00522,delayed,2024-07-05
c42c9ef9-1731-4d13-9143-f5654d243ccb,cad606fa-c870-4885-8de5-f8b7ee64497b,ce985ad6-d68b-419c-b792-70f438cf8ccd,SKU-00702,wrong size,2025-04-10
6ed11a8e-53a0-46fe-9eae-6dd8172aa786,150c0311-098c-4d4e-b5ec-98d2e597f9d9,a356f674-e89f-4026-a11b-48782ea07cfe,SKU-00046,wrong size,2025-07-05
86f8f395-8a6d-4fec-b8c6-4948a53e72dc,f5b8786e-6952-489f-afe7-0d294e98db10,800f7253-5501-42e0-ba69-a5bb6481ebc8,SKU-00168, hate it,2024-02-07
c01c4d91-9e03-4cfb-93f4-c98202784838,5931f69c-e686-48ae-bbaf-68baad45ecad,c0601f66-1c3e-4330-a4f2-b3ec7c86d1a8,SKU-00386,wrong size,2024-08-17
5e004435-7008-42dd-8150-0544bd4c611c,f6971871-26db-4b7d-854b-3132d005e4fc,ed042480-dc47-4709-8a15-9cb6c7b193d7,SKU-00499,didn't match,2023-02-02
89eb473c-5d85-4f1c-8e89-9241dfd628c6,ff9179cf-1397-455d-9432-de36af66c59a,d4a693bd-ba4d-4e12-8177-bc5061f89dfa,SKU-00837,didn't match,2022-10-05
0e9f54e7-c6c2-41f1-97d1-a90ef92c069d,573064db-b146-4a50-859b-e64fd66a9f4e,4a82d406-005c-40fe-a769-3da74e395506,SKU-00399,changed mind,2024-08-18
e61268a8-5101-46f7-a39f-48f3e1a4a98a,8cb77a9c-5665-43a7-b7ac-d99756aeeaae,ed65c024-9a8a-49e3-b290-0becfb0f0f28,SKU-00494,delayed,2025-04-30
03b6bc34-61d6-44be-a23b-bcae6a79d8e2,76fff39e-3b6b-469b-b8fa-239dfb642bca,2489fc9d-0442-4f66-81db-ed0c15e0f317,SKU-00396,didn't work,2024-11-13
dedbc4a6-b301-416f-89b7-a08a57eb2cdb,d6403125-5605-4e12-9914-dbb3cd55f76b,cd42253b-2196-4898-a122-af0459a6978e,SKU-00306,no reason,2024-04-09
cce178c9-a831-4c64-bd6f-5470ddb52bd1,d2395370-3682-4623-ae3e-031bcff9a8fb,6e348f78-291e-4fef-ab63-c4b41f77128f,SKU-00978,changed mind,2025-06-14
63149b95-e60e-4f40-9fd3-eeee8e681c6c,2a92d7d6-065e-4417-ba2c-f4356e12a295,27dda5fe-bdfa-402c-a753-01e47c4ea2f9,SKU-00172,not needed,2022-11-23
68faa416-3490-4b67-aabb-20000d02abc7,a4a2c185-8e33-46a4-bf40-555ec9c3ed2b,efdb0023-ce96-4271-bbe3-833112111984,SKU-00073,changed mind,2024-12-29
afa0c83e-f598-4ca0-9e47-0beb76546bc5,a47e8f3c-e576-4f1a-9b21-a0b793b0d335,ed91a7e3-4244-4cd6-921b-ea4da3fc6b05,SKU-00630,didn't match,2023-06-09
dc5a700c-c870-4639-9953-d3e5c05cada8,53251833-e056-465e-807a-e3cc49a37c35,d74e3413-efca-4a0b-8b6a-8f1caf3f73a1,SKU-00873,didn't match,2025-06-30
ae072713-6be1-43ab-a331-af1a8ea4960e,56b575b8-2213-4640-af51-09c1b50f6b69,dfa98a4f-6e29-4b25-ba96-58af6ce33782,SKU-00771,changed mind,2025-07-11
999e40c3-f98c-407e-8b56-3bd66b013f82,105d17a1-95a0-473a-9973-feac6ffe18fe,af2a5261-8cd4-49cd-959e-634d7547a585,SKU-00102,IDK,2025-01-02
28911653-bae8-4f5f-b691-f1478b291ccd,d5d26b59-5815-4863-ba27-996d4fe8e51c,60d8263e-a134-4a82-9034-44413be09f67,SKU-00809,delayed,2025-07-13
0a884c3b-ada3-48d7-92eb-96ddc22b54fa,bf85280e-0e4a-43b0-932b-3e95a3730fd0,bceb37f2-c26a-4a16-8b4b-96b85e2173b6,SKU-00597,didn't match,2024-09-05
c0e74a13-9f44-4758-879e-8e27f9168ba0,97c829c6-958d-46e1-878d-391e3a0f96b1,cc33a110-5ccd-42b0-aaf3-f6c001a31113,SKU-00283,not needed,2025-06-13
7378460b-4764-4e72-a290-a2b8ff0817de,649af231-ec5c-4db3-a2af-b77eaa1ecb99,6da2477b-2626-463a-a960-c110c1f63954,SKU-00499,didn't match,2024-06-30
bfebefd7-cb0d-4400-8724-6f75d271be11,d8b1ec88-c350-40a0-b6fe-1a33c8cf225a,e39f02a3-bc4e-4ae1-bb4c-8b2133f799f7,SKU-00584,too small,2024-01-27
515e69f4-162d-4eb4-99d5-248d6a6db32b,aef15b63-31a8-4fcd-a123-fe4f58b1014a,ae4b486e-845f-440d-942c-e00d9dfb4359,SKU-00786,too small,2024-08-26
db9844af-d1fe-4d79-a1ce-b43f63ecb1d6,fc976844-be67-4464-8752-d37c4c69405a,ab847c9c-cb7d-47d3-93c8-0a8c86de9454,SKU-00124,delayed,2024-06-15
71c99456-8f80-4500-91c2-87b07f858583,ab73323c-821e-404f-a930-4816bb0ddebe,75f991d9-19fa-411a-848c-52844c2b00db,SKU-00738,delayed,2022-11-24
ae6c1729-faab-4f9d-a283-fc48a36de3a1,d2419bbe-018c-4859-8ffa-1aa28a79d19f,f7d5675f-1393-45de-adbb-d423c927fe47,SKU-00697,wrong size,2023-05-20
2248f95c-69dd-4ad3-b664-2b2b51945c7e,a46a695e-45dc-426a-8408-0f0cf10728f7,f7ca87c5-905d-4721-96c2-074ca27a47a0,SKU-00754,delayed,2025-08-08
97987f79-0aa3-4e78-9cbb-acc02495a0d7,c1f3129a-de87-46f2-9114-10814da3f361,587c85a5-d561-4235-8c03-cc829676582e,SKU-00128,too small,2024-12-20
ba0321c9-e1b6-4388-a71c-bea1ccce02c6,ba846602-a6ca-4900-a1ec-b1e205eb25df,c7e17186-b859-4576-8ba3-931e20b20847,SKU-00500, hate it,2024-11-29
f612d66d-c6b4-42ac-adf1-0b997054da7b,e6e86c8f-792e-438f-b461-8333a549f95f,762a0513-5515-479c-8473-50d4aca8cca8,SKU-00493,wrong size,2022-06-02
b3ef32b9-cc48-49c6-a820-a4024f4a8a29,154aefaa-2901-4ea6-85d5-96beec16c929,2e536ac7-5cdf-48f5-8db4-7496ccdd5e2f,SKU-00508,didn't match,2025-05-16
db295a7f-6259-4b36-bf2d-c201e936e3e7,200f8221-a400-47da-8229-b349de0866a6,3811427d-6dd0-4017-be7d-0be33a71fabe,SKU-00847,too small,2024-11-20
db7d1a55-ca18-4092-bc37-97d32975687e,917cfac5-fee9-4f2c-818a-5e18e262ac38,d037334d-5573-4ac7-a7e5-8d90b237bac1,SKU-00327,didn't match,2024-10-31
731d3f36-ba86-4819-b8d9-1d39cb8705b6,15a466a9-b9e6-4309-939b-31155976e38f,9e6f6cde-eb59-4949-905a-b9cff9fd7750,SKU-00813,wrong size,2025-03-20
4f1c8b24-60e6-43d3-a708-f25bd76df0d9,af6ff06d-5cc0-4522-8d2e-c829212fb98e,2e4c0648-72f7-4951-80eb-c2d20e20bd33,SKU-00580,delayed,2024-09-17
56dbc67c-24ec-4e86-8bee-9a968dee345d,930afef9-baa1-4485-a0fd-a4861e441d99,685f6725-b1c6-4a3f-9137-0660606debdd,SKU-00633,didn't match,2025-03-05
caf18850-16b2-4d9c-88a4-bd3040d944b1,70e5e516-cbf8-47e9-b458-eb34432a5ab2,24b3787d-cc31-4b09-b4e1-b71d1382ff68,SKU-00514,didn't match,2025-07-11
b6871c59-137b-4415-bd47-bcbd5dd48509,a3147445-248c-4ab9-bd3b-df77fd973947,ab5a8537-24cb-49cb-8ca5-613554729071,SKU-00388,delayed,2025-02-18
afaefad1-58e0-42b6-8a25-5d8190b82bbd,8ee2af84-dbc1-4923-91ed-c37b26ff729d,99f9267d-277f-4d15-bbb4-a02518c5fee2,SKU-00057,delayed,2023-05-04
dadf0a48-10f9-4ccd-9db0-222bd2491609,7fb50357-0806-4021-b70a-edb2229a8f57,6841111a-f8a0-450a-9d42-442a0c866e6f,SKU-00086,too small,2024-03-05
8bda2ab1-b353-4ad9-9594-8a195b746a24,d73268e8-28c5-48bf-8005-ec8f2400572b,f01a09a4-5366-4d8a-aa33-c96679aa0a10,SKU-00057,didn't match,2025-03-03
9bfb60dd-50fa-407e-a5f5-737c9d80cbd2,fcaeb0e9-67b6-4ef3-8138-9d8a94df31aa,723fdaea-7a00-4014-a9a6-946b41a3ae7b,SKU-00559,too small,2023-05-25
89f004f2-95dc-49a4-ad86-d73189e38f78,1c4a5140-ffb4-4b23-a468-c0e73144c517,e42d5505-bfd2-4f20-bddc-37d08c4720b0,SKU-00046,delayed,2021-02-28
16fee17b-10e3-4cd8-8bb5-892f394f59d7,08d380c0-53da-4d5a-93a2-652c93c084eb,812bbaf2-e2a6-4d6a-b526-056b0144aa89,SKU-00493,not needed,2023-07-17
3a53496f-994d-4fb3-822b-50c692fb8609,18bd974c-8a5e-44eb-88c6-c6d55078d262,769c1460-5cf4-491e-91ba-19acbb4488b6,SKU-00393,not needed,2022-05-27
6502ea7c-4641-4056-b6fc-86da89910a45,04eeb8c4-a675-455a-9447-1671f38fd05b,bbe38687-a49e-42a1-ab95-fd5f35e94a94,SKU-00348,delayed,2024-03-21
3abf31af-89eb-466c-950b-3bb9df5ae144,a48254d2-4e69-4b3f-81ff-499ab73f198d,f7ca87c5-905d-4721-96c2-074ca27a47a0,SKU-00351,delayed,2025-08-09
57d88ba4-740f-40fd-8bc1-72e839c83c5e,51caed8b-3101-47eb-810b-eeacda781485,4b538780-e206-4ef4-a570-56da8269e86c,SKU-00386,wrong size,2024-12-11
14be0047-c5b2-4b48-b960-6aee713b8a88,a192ba1b-e844-4c9f-b8b8-f898ff49e566,74a1d80b-285c-4f58-8c57-2e9a9414088d,SKU-00032,wrong size,2025-04-01
4a80d5f9-ed6e-45e7-8118-c5bae895aa2a,844aaeed-2ab7-4e20-add0-53223d349545,f9fbc197-ec8a-4cba-9abc-a776882844f1,SKU-00693,changed mind,2025-01-18
fd065ff3-0577-44ab-b60e-6b763d2be9c8,b1f3ebaa-767b-4f6c-960a-6760616bb70e,a574a8c0-27ac-4af7-a9a7-3e387641ea0c,SKU-00811,,2025-05-11
f5537f62-b2a3-4678-a4b8-81c30313d9af,bf469712-beeb-4e94-a97d-1bfa4f00c1c3,4efcefb6-17c2-4a9e-b9da-cd1f174ae2db,SKU-00654,delayed,2023-08-11
e6b690d9-544a-48f3-b6a1-f056ba9522a2,e8dfe8fe-e3d8-4ba4-80a6-d3302da843f1,1338044b-50c4-4a2a-9f02-d77edd641316,SKU-00254,too small,2025-04-23
0a0b583e-e00e-4af2-9a04-fb9eee0b4dab,620721ac-485b-4a6a-96bf-118bfd924409,8d7f3e5e-bc9a-46a6-859a-9e36b3ad1606,SKU-00385,wrong size,2025-01-01
531c56f0-3f85-4727-9ec9-24d3866ce180,472331e0-1b72-42e4-b294-c04c3764e287,1fcfc3db-037b-40a6-9278-376fcd90d0e4,SKU-00358,not needed,2024-11-02
ba938abb-708e-4343-997e-6da44632cfad,065e559c-4174-40a6-909c-4700d6e84ff2,4b8c4663-2063-49d6-aba9-cac47cf2c067,SKU-00551,delayed,2024-12-05
cb08ad68-0d46-42e6-92a1-b5e185c54927,97179fa0-a0ad-433b-b9a8-3a125e776e2b,a57046c5-3fbf-41c6-b15d-99eb3c27267e,SKU-00177,too small,2023-06-24
87e02330-bdd7-4ef7-8f32-b167203a64ec,6a0df1fa-6632-453e-bdb2-0cba1c8fe34b,075efb72-5ce2-440c-a661-81161e7e7a55,SKU-00140,delayed,2025-07-01
b1020686-4bce-4942-acb2-c1117bae0498,0b274075-7f98-4a60-b087-adaabe55cab1,c573ce5a-97b0-40cb-a511-eefbcb94c9e9,SKU-00151,too small,2024-09-30
33de37b6-3860-4e4b-9fd4-83917265e40a,54d89cca-ea46-456f-b77f-3bef227c7a67,1be91771-5bfd-4d50-b0ea-8f0fed990199,SKU-00986,not needed,2025-07-21
3429483e-532c-4f69-a4fd-98ba3d19e26a,18285cee-d8f7-4588-80db-4670c33c7bcc,55226179-6a0a-4896-88f2-406b9bf7ab3f,SKU-00513,too small,2024-11-04
3ccabd2c-4588-489c-bce7-4ec8c435ace3,9a6df0cf-472b-445a-93d1-36b34169ff3b,b0cd8eac-6f8f-4d97-9785-aa4782f6d4f1,SKU-00928,delayed,2025-01-17
9d3d4af2-91f3-40fc-9f72-11b908aa62cc,919ee2b0-90b4-40ac-93a2-a1babb5383e3,e84d982e-5c88-412e-801d-0a4565316519,SKU-00501,delayed,2025-07-05
648b8a8a-2e7a-4509-89c9-f4c7889d7d4f,d613cbb0-b0f9-40d0-bfb7-d8b238dabada,8b227e98-4581-4dfd-adf9-6d99a7fdccfb,SKU-00272,delayed,2023-11-11
89687039-788f-4b5c-bc95-7698b4fcaabc,67acc2b2-cca0-400b-874d-3ba8fa30f87b,899b7123-fcdf-4855-b234-fba22324eed3,SKU-00984,didn't match,2025-02-17
0c55e5a8-9b52-40f8-af5f-e22635de8936,762844c9-a05f-4d61-a87f-ef866cc7d151,38610ab6-3ad5-47b5-9872-b0fa992a6d87,SKU-00057,too small,2022-12-22
